"rooms","area","price_per_area","price_per_area_repaired","price_repaired","price_not_repaired","prepayment","prepayment_percent","repaired","floor","delay","status","discount_id","terrance_area","terrace_price_per_area","errace_price_per_area_repaired","building_name","house_start","house_finish","house_name","house_district","house_region","builder_name","builder_phone","string_agg"
2,"63.2","13500000.00","13500000.00","853200000.00","853200000.00","341280000.00","40",False,5,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-150538-9f2d7378-8d27-440d.jpg, files/com-12/image/230802-124838-4165291b-5353-4d30.jpg"
2,"63.2","14000000.00","14000000.00","884800000.00","884800000.00","353920000.00","40",False,2,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230802-124838-4165291b-5353-4d30.jpg, files/com-12/image/230616-150538-9f2d7378-8d27-440d.jpg"
2,"63.33","14000000.00","14000000.00","886620000.00","886620000.00","354648000.00","40",False,1,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144226-1a8aca2a-c84d-4004.jpg, files/com-12/image/230616-144228-e098e108-0027-4a80.jpg"
2,"63.48","11000000.00","11000000.00","698280000.00","698280000.00","279312000.00","40",False,10,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-163951-32eafbbd-cd6d-4bea.jpg, files/com-12/image/230616-163955-2f43d98d-fc3c-48f4.jpg"
2,"63.6","11200000.00","11200000.00","712320000.00","712320000.00","213696000.00","30",False,9,18,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-103121-aa3c750f-2cd3-4ebe.jpg, files/com-12/image/230919-160230-341dacde-9e51-4c20.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",False,3,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102234-3cba3d7e-d0c4-497f.jpg, files/com-12/image/230919-155814-872b9939-6fcb-4db0.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",False,4,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-155814-872b9939-6fcb-4db0.jpg, files/com-12/image/230919-102234-3cba3d7e-d0c4-497f.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",False,5,18,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-155814-872b9939-6fcb-4db0.jpg, files/com-12/image/230919-102234-3cba3d7e-d0c4-497f.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",False,6,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-102234-3cba3d7e-d0c4-497f.jpg, files/com-12/image/230919-155814-872b9939-6fcb-4db0.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",False,8,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-160230-341dacde-9e51-4c20.jpg, files/com-12/image/230919-103121-aa3c750f-2cd3-4ebe.jpg"
2,"63.6","11500000.00","11500000.00","731400000.00","731400000.00","219420000.00","30",True,7,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-103121-aa3c750f-2cd3-4ebe.jpg, files/com-12/image/230919-160230-341dacde-9e51-4c20.jpg"
2,"63.95","10100000.00","10100000.00","645895000.00","645895000.00","322947500.00","50",False,10,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"63.95","12000000.00","12000000.00","767400000.00","767400000.00","306960000.00","40",False,10,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-164312-b587e747-b00b-4a67.jpg, files/com-12/image/230616-164507-355b742c-eb5c-423b.jpg, files/com-12/image/230616-164309-e843fe8d-54c0-471d.jpg, files/com-12/image/230616-164227-a683a638-e3a7-47f8.jpg"
2,"63.95","12000000.00","12000000.00","767400000.00","767400000.00","383700000.00","50",False,10,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.21","11500000.00","11500000.00","738415000.00","738415000.00","369207500.00","50",False,1,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.21","14000000.00","14000000.00","898940000.00","898940000.00","449470000.00","50",False,1,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.26","11500000.00","11500000.00","757390000.00","757390000.00","302956000.00","40",False,7,20,"SOLD",NULL,"3.2","5750000.00","5750000.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144837-958f84e7-f183-4f9f.jpg, files/com-12/image/230616-144834-630d838f-be19-4253.jpg"
2,"64.26","12000000.00","12000000.00","790320000.00","790320000.00","316128000.00","40",False,2,20,"SALE",NULL,"3.2","6000000.00","6000000.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144538-1b6b5d2c-dbc8-46c2.jpg, files/com-12/image/230616-144536-30494ff3-00d6-4b42.jpg"
2,"64.26","12000000.00","12000000.00","790320000.00","790320000.00","316128000.00","40",False,3,20,"BOOKED",NULL,"3.2","6000000.00","6000000.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144538-1b6b5d2c-dbc8-46c2.jpg, files/com-12/image/230616-144536-30494ff3-00d6-4b42.jpg"
2,"64.26","12500000.00","12500000.00","803250000.00","803250000.00","321300000.00","40",False,8,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144837-958f84e7-f183-4f9f.jpg, files/com-12/image/230616-144834-630d838f-be19-4253.jpg"
2,"64.26","12500000.00","12500000.00","803250000.00","803250000.00","321300000.00","40",False,9,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-145222-999e7752-108c-4c5d.jpg, files/com-12/image/230616-145219-05a48927-1050-4411.jpg"
2,"64.26","13000000.00","13000000.00","835380000.00","835380000.00","334152000.00","40",False,6,20,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144837-958f84e7-f183-4f9f.jpg, files/com-12/image/230616-144834-630d838f-be19-4253.jpg"
2,"64.26","13500000.00","13500000.00","867510000.00","867510000.00","347004000.00","40",False,4,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144536-30494ff3-00d6-4b42.jpg, files/com-12/image/230616-144538-1b6b5d2c-dbc8-46c2.jpg"
2,"64.26","13500000.00","13500000.00","867510000.00","867510000.00","347004000.00","40",False,5,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144536-30494ff3-00d6-4b42.jpg, files/com-12/image/230616-144538-1b6b5d2c-dbc8-46c2.jpg"
2,"64.54","6500000.00","7000000.00","451781000.00","419511000.00","0.00","30",True,10,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","7600000.00","8100000.00","522775000.00","490505000.00","0.00","30",False,6,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","7600000.00","8100000.00","522775000.00","490505000.00","147152000.00","30",True,7,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","7800000.00","8300000.00","535683000.00","503413000.00","151024000.00","30",True,4,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","7800000.00","8300000.00","535683000.00","503413000.00","151024000.00","30",True,5,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","7900000.00","7900000.00","509866000.00","509866000.00","152959800.00","30",True,8,12,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-175934-3321e21f-d3c5-4c26.png, files/com-12/image/220802-164934-bbd3f4f6-f27b-4605.png"
2,"64.54","8000000.00","8500000.00","548590000.00","516321000.00","0.00","30",True,3,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","8000000.00","8500000.00","548590000.00","516321000.00","15489600000.00","30",True,2,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.54","8800000.00","8800000.00","567952000.00","567952000.00","170386000.00","30",True,9,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-164934-bbd3f4f6-f27b-4605.png, files/com-12/image/220802-175934-3321e21f-d3c5-4c26.png"
2,"64.54","9000000.00","9000000.00","580860000.00","580860000.00","174258000.00","30",False,6,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185128-8453707f-809b-407b.jpg, files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg"
2,"64.54","9200000.00","9200000.00","593768000.00","593768000.00","178130000.00","30",False,3,18,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-182722-672d5671-945d-4ab0.jpg, files/com-12/image/221207-182728-649a15ef-40b9-4af1.jpg"
2,"64.54","10000000.00",NULL,NULL,"645400000.00","322700000.00","50",False,7,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg, files/com-12/image/221207-185128-8453707f-809b-407b.jpg"
2,"64.54","10000000.00",NULL,NULL,"645400000.00","322700000.00","50",False,8,22,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg, files/com-12/image/221207-185128-8453707f-809b-407b.jpg"
2,"64.54","10500000.00","9200000.00","593768000.00","677670000.00","406602000.00","60",False,5,22,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg, files/com-12/image/221207-185128-8453707f-809b-407b.jpg"
2,"64.54","10700000.00","10700000.00","690578000.00","690578000.00","345289000.00","50",False,9,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg, files/com-12/image/221207-185128-8453707f-809b-407b.jpg"
2,"64.54","13500000.00","13500000.00","871290000.00","871290000.00","522774000.00","60",False,4,22,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-185133-a0e92dc9-ecd9-45b2.jpg, files/com-12/image/221207-185128-8453707f-809b-407b.jpg"
2,"64.54","14000000.00","14000000.00","903560000.00","903560000.00","542136000.00","60",False,2,22,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/221207-181957-e1eb65fe-7bf2-47ce.jpg, files/com-12/image/221207-182001-26be995d-0625-4416.jpg"
2,"64.58","8900000.00","8900000.00","574762000.00","574762000.00","287381000.00","50",False,1,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"64.71","10600000.00","10600000.00","685926000.00","685926000.00","205777800.00","30",False,10,18,"BOOKED",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230919-144405-c33585bb-d151-4996.jpg, files/com-12/image/230919-154338-1d5143c7-e8b8-4385.jpg"
2,"64.87","9200000.00","9200000.00","596804000.00","596804000.00","179041000.00","30",False,3,10,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/220802-173402-6c33e6ca-bf97-4739.jpg"
2,"64.88","11500000.00","11500000.00","761645000.00","761645000.00","304658000.00","40",False,8,20,"BOOKED",NULL,"2.7","5750000.00","5750000.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144819-69d49d50-889b-4df4.jpg, files/com-12/image/230616-144817-a82dbe79-6938-436b.jpg"
2,"64.88","12000000.00","12000000.00","794760000.00","794760000.00","317904000.00","40",False,4,20,"SOLD",NULL,"2.7","6000000.00","6000000.00","LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144526-cb9e3367-fa2d-495e.jpg, files/com-12/image/230616-144522-929cb4f3-4904-42e1.jpg"
2,"64.88","12500000.00","12500000.00","811000000.00","811000000.00","324400000.00","40",False,9,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-145208-44a1d2dc-90a0-4a85.jpg, files/com-12/image/230616-145205-d565ec97-5a27-44a3.jpg"
2,"64.88","13000000.00","13000000.00","843440000.00","843440000.00","337376000.00","40",False,6,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144819-69d49d50-889b-4df4.jpg, files/com-12/image/230616-144817-a82dbe79-6938-436b.jpg"
2,"64.88","13000000.00","13000000.00","843440000.00","843440000.00","337376000.00","40",False,7,20,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144819-69d49d50-889b-4df4.jpg, files/com-12/image/230616-144817-a82dbe79-6938-436b.jpg"
2,"64.88","13500000.00","13500000.00","875880000.00","875880000.00","350352000.00","40",False,5,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144522-929cb4f3-4904-42e1.jpg, files/com-12/image/230616-144526-cb9e3367-fa2d-495e.jpg"
2,"64.88","14000000.00","14000000.00","908320000.00","908320000.00","363328000.00","40",False,2,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144526-cb9e3367-fa2d-495e.jpg, files/com-12/image/230616-144522-929cb4f3-4904-42e1.jpg"
2,"64.88","14000000.00","14000000.00","908320000.00","908320000.00","363328000.00","40",False,3,20,"SALE",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004","files/com-12/image/230616-144522-929cb4f3-4904-42e1.jpg, files/com-12/image/230616-144526-cb9e3367-fa2d-495e.jpg"
2,"65.06","7400000.00","7400000.00","481444000.00","481444000.00","240722000.00","50",True,10,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8200000.00","8200000.00","533492000.00","533492000.00","266746000.00","50",False,9,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8200000.00","8200000.00","533492000.00","533492000.00","266746000.00","50",True,9,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8300000.00","8300000.00","539998000.00","539998000.00","269999000.00","50",False,8,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8300000.00","8300000.00","539998000.00","539998000.00","269999000.00","50",True,8,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8500000.00","8500000.00","553010000.00","553010000.00","276505000.00","50",False,6,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8500000.00","8500000.00","553010000.00","553010000.00","276505000.00","50",True,6,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8500000.00","8500000.00","553010000.00","553010000.00","276505000.00","50",True,7,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8700000.00","8700000.00","566022000.00","566022000.00","283011000.00","50",False,4,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8700000.00","8700000.00","566022000.00","566022000.00","283011000.00","50",False,5,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8700000.00","8700000.00","566022000.00","566022000.00","283011000.00","50",True,4,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8700000.00","8700000.00","566022000.00","566022000.00","283011000.00","50",True,5,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8900000.00","8900000.00","579034000.00","579034000.00","289517000.00","50",False,3,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8900000.00","8900000.00","579034000.00","579034000.00","289517000.00","50",True,2,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.06","8900000.00","8900000.00","579034000.00","579034000.00","289517000.00","50",True,3,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.15","7400000.00","7400000.00","482110000.00","482110000.00","241055000.00","50",True,10,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
2,"65.15","8200000.00","8200000.00","534230000.00","534230000.00","267115000.00","50",True,9,36,"SOLD",NULL,NULL,NULL,NULL,"LOTUS ART HOUSE MCHJ","2022-05-23","2024-05-23","Ko'kcha-Oqtepa","Shayxontohur tumani","Toshkent shahri","LOTUS ART HOUSE MCHJ","+998934918004",NULL
